2017-07-04 10:45:32 [main] ERROR by.kooks.stockExchange.parser.InputDataParser  line:29 - Wrong data quantity in the file.
2017-07-04 10:45:32 [main] ERROR by.kooks.stockExchange.parser.InputDataParser  line:29 - Wrong data quantity in the file.
2017-07-04 11:51:37 [main] INFO  StockRunner  line:53 - Broker 3 has 12 shares of Gazprom, (Broker 3)49279,12 of money, total assets: 50240,83
2017-07-04 12:04:21 [main] INFO  StockRunner  line:52 - Brokers after trading in assets' ascending order: 
2017-07-04 12:04:21 [main] INFO  StockRunner  line:53 - Broker 6 has 9 shares of Volkswagen46927,33 of money, total assets: 50002,80
2017-07-04 12:04:21 [main] INFO  StockRunner  line:53 - Broker 4 has 4 shares of Apple49525,60 of money, total assets: 50005,06
2017-07-04 12:04:21 [main] INFO  StockRunner  line:53 - Broker 9 has 43 shares of Volkswagen35 shares of Facebook30166,34 of money, total assets: 50036,37
2017-07-04 12:04:21 [main] INFO  StockRunner  line:53 - Broker 8 has 96 shares of Volkswagen30 shares of Amazon34 shares of Facebook9970,54 of money, total assets: 50046,92
2017-07-04 12:04:21 [main] INFO  StockRunner  line:53 - Broker 7 has 76 shares of Volkswagen24079,31 of money, total assets: 50049,88
2017-07-04 12:04:21 [main] INFO  StockRunner  line:53 - Broker 1 has 25 shares of Rusal14 shares of Volkswagen3 shares of Facebook41938,47 of money, total assets: 50057,04
2017-07-04 12:04:21 [main] INFO  StockRunner  line:53 - Broker 10 has 83 shares of Rusal40466,19 of money, total assets: 50063,80
2017-07-04 12:04:21 [main] INFO  StockRunner  line:53 - Broker 2 has 83 shares of Apple62 shares of Gazprom35349,00 of money, total assets: 50122,69
2017-07-04 12:04:21 [main] INFO  StockRunner  line:53 - Broker 5 has 7 shares of Volkswagen1 shares of Gazprom100 shares of Amazon40244,93 of money, total assets: 50192,10
2017-07-04 12:04:21 [main] INFO  StockRunner  line:53 - Broker 3 has 79 shares of Rusal16 shares of Apple59 shares of Facebook30432,63 of money, total assets: 50211,10
2017-07-04 12:05:15 [main] INFO  StockRunner  line:52 - Brokers after trading in assets' ascending order: 
2017-07-04 12:05:15 [main] INFO  StockRunner  line:53 - Broker 7 has 8 shares of Volkswagen, 47273,03 of money, total assets: 50002,61
2017-07-04 12:05:15 [main] INFO  StockRunner  line:53 - Broker 10 has 4 shares of Facebook, 49416,03 of money, total assets: 50010,31
2017-07-04 12:05:15 [main] INFO  StockRunner  line:53 - Broker 6 has 24 shares of Apple, 47162,97 of money, total assets: 50023,84
2017-07-04 12:05:15 [main] INFO  StockRunner  line:53 - Broker 1 has 28 shares of Rusal, 12 shares of Facebook, 45042,32 of money, total assets: 50024,02
2017-07-04 12:05:15 [main] INFO  StockRunner  line:53 - Broker 9 has 17 shares of Facebook, 47508,27 of money, total assets: 50033,95
2017-07-04 12:05:15 [main] INFO  StockRunner  line:53 - Broker 3 has 25 shares of Gazprom, 6 shares of Volkswagen, 45 shares of Facebook, 39365,21 of money, total assets: 50040,49
2017-07-04 12:05:15 [main] INFO  StockRunner  line:53 - Broker 5 has 40 shares of Volkswagen, 29 shares of Gazprom, 10 shares of Facebook, 32654,00 of money, total assets: 50040,85
2017-07-04 12:05:15 [main] INFO  StockRunner  line:53 - Broker 2 has 13 shares of Volkswagen, 13 shares of Facebook, 43697,80 of money, total assets: 50064,76
2017-07-04 12:05:15 [main] INFO  StockRunner  line:53 - Broker 4 has 41 shares of Facebook, 43982,57 of money, total assets: 50073,91
2017-07-04 12:05:15 [main] INFO  StockRunner  line:53 - Broker 8 has 89 shares of Facebook, 36863,61 of money, total assets: 50086,27
2017-07-04 13:04:24 [main] INFO  StockRunner  line:52 - Brokers after the trade in order of increasing the amount of assets: 
2017-07-04 13:04:24 [main] INFO  StockRunner  line:53 - Broker 2 has 8 shares of Apple, 49050,52 of money, total assets: 50004,47
2017-07-04 13:04:24 [main] INFO  StockRunner  line:53 - Broker 8 has 33 shares of Amazon, 47501,66 of money, total assets: 50014,38
2017-07-04 13:04:24 [main] INFO  StockRunner  line:53 - Broker 10 has 94 shares of Volkswagen, 17934,98 of money, total assets: 50022,87
2017-07-04 13:04:24 [main] INFO  StockRunner  line:53 - Broker 9 has 18 shares of Rusal, 6 shares of Amazon, 47508,68 of money, total assets: 50040,84
2017-07-04 13:04:24 [main] INFO  StockRunner  line:53 - Broker 3 has 31 shares of Rusal, 1 shares of Apple, 17 shares of Facebook, 43844,72 of money, total assets: 50042,44
2017-07-04 13:04:24 [main] INFO  StockRunner  line:53 - Broker 1 has 36 shares of Gazprom, 29 shares of Facebook, 43005,58 of money, total assets: 50066,56
2017-07-04 13:04:24 [main] INFO  StockRunner  line:53 - Broker 7 has 31 shares of Amazon, 47724,48 of money, total assets: 50084,92
2017-07-04 13:04:24 [main] INFO  StockRunner  line:53 - Broker 4 has 99 shares of Rusal, 29 shares of Volkswagen, 28782,48 of money, total assets: 50096,11
2017-07-04 13:04:24 [main] INFO  StockRunner  line:53 - Broker 5 has 38 shares of Amazon, 47226,00 of money, total assets: 50119,44
2017-07-04 13:04:24 [main] INFO  StockRunner  line:53 - Broker 6 has 20 shares of Apple, 125 shares of Amazon, 38327,68 of money, total assets: 50230,47
2017-07-04 13:07:50 [main] INFO  StockRunner  line:52 - Brokers after the trade in order of increasing the amount of assets: 
2017-07-04 13:07:50 [main] INFO  StockRunner  line:53 - Broker 7 has 2 shares of Apple, 49761,70 $ of money, total assets: 50000,51 $
2017-07-04 13:07:50 [main] INFO  StockRunner  line:53 - Broker 1 has 4 shares of Rusal, 49546,50 $ of money, total assets: 50002,82 $
2017-07-04 13:07:50 [main] INFO  StockRunner  line:53 - Broker 10 has 3 shares of Gazprom, 8 shares of Amazon, 49179,50 $ of money, total assets: 50002,96 $
2017-07-04 13:07:50 [main] INFO  StockRunner  line:53 - Broker 6 has 2 shares of Gazprom, 49861,79 $ of money, total assets: 50017,70 $
2017-07-04 13:07:50 [main] INFO  StockRunner  line:53 - Broker 2 has 79 shares of Volkswagen, 23053,12 $ of money, total assets: 50026,64 $
2017-07-04 13:07:50 [main] INFO  StockRunner  line:53 - Broker 8 has 28 shares of Apple, 10 shares of Gazprom, 45906,75 $ of money, total assets: 50029,63 $
2017-07-04 13:07:50 [main] INFO  StockRunner  line:53 - Broker 5 has 5 shares of Rusal, 18 shares of Apple, 15 shares of Facebook, 45109,49 $ of money, total assets: 50041,83 $
2017-07-04 13:07:50 [main] INFO  StockRunner  line:53 - Broker 9 has 34 shares of Volkswagen, 43 shares of Amazon, 35284,28 $ of money, total assets: 50062,23 $
2017-07-04 13:07:50 [main] INFO  StockRunner  line:53 - Broker 3 has 45 shares of Gazprom, 36 shares of Volkswagen, 34373,85 $ of money, total assets: 50173,56 $
2017-07-04 13:07:50 [main] INFO  StockRunner  line:53 - Broker 4 has 10 shares of Gazprom, 60 shares of Facebook, 40563,06 $ of money, total assets: 50193,25 $
2017-07-04 13:08:23 [main] INFO  StockRunner  line:52 - Brokers after the trade in order of increasing the amount of assets: 
2017-07-04 13:08:23 [main] INFO  StockRunner  line:53 - Broker 1 has 7 shares of Facebook, 48971,00$ of money, total assets: 50005,70$
2017-07-04 13:08:23 [main] INFO  StockRunner  line:53 - Broker 6 has 14 shares of Apple, 1 shares of Volkswagen, 47998,74$ of money, total assets: 50007,83$
2017-07-04 13:08:23 [main] INFO  StockRunner  line:53 - Broker 9 has 49 shares of Volkswagen, 35 shares of Facebook, 28126,24$ of money, total assets: 50024,71$
2017-07-04 13:08:23 [main] INFO  StockRunner  line:53 - Broker 5 has 3 shares of Rusal, 44 shares of Facebook, 43185,39$ of money, total assets: 50031,66$
2017-07-04 13:08:23 [main] INFO  StockRunner  line:53 - Broker 10 has 22 shares of Amazon, 48412,13$ of money, total assets: 50047,43$
2017-07-04 13:08:23 [main] INFO  StockRunner  line:53 - Broker 4 has 5 shares of Gazprom, 60 shares of Volkswagen, 29180,86$ of money, total assets: 50053,86$
2017-07-04 13:08:23 [main] INFO  StockRunner  line:53 - Broker 7 has 12 shares of Rusal, 48708,86$ of money, total assets: 50078,51$
2017-07-04 13:08:23 [main] INFO  StockRunner  line:53 - Broker 3 has 1 shares of Apple, 33 shares of Gazprom, 34 shares of Facebook, 42340,38$ of money, total assets: 50082,17$
2017-07-04 13:08:23 [main] INFO  StockRunner  line:53 - Broker 2 has 93 shares of Gazprom, 42771,94$ of money, total assets: 50090,63$
2017-07-04 13:08:23 [main] INFO  StockRunner  line:53 - Broker 8 has 1 shares of Volkswagen, 75 shares of Amazon, 44188,97$ of money, total assets: 50105,19$
2017-07-04 13:25:24 [main] INFO  StockRunner  line:52 - Brokers after the trade in order of increasing the amount of assets: 
2017-07-04 13:25:24 [main] INFO  StockRunner  line:53 - Broker 3 has 24 shares of Apple, 8 shares of Facebook, 45953,26$ of money, total assets: 50013,89$
2017-07-04 13:25:24 [main] INFO  StockRunner  line:53 - Broker 5 has 49 shares of Apple, 8 shares of Amazon, 43527,49$ of money, total assets: 50029,28$
2017-07-04 13:25:24 [main] INFO  StockRunner  line:53 - Broker 9 has 64 shares of Volkswagen, 27 shares of Amazon, 26110,04$ of money, total assets: 50051,72$
2017-07-04 13:25:24 [main] INFO  StockRunner  line:53 - Broker 1 has 58 shares of Apple, 46 shares of Volkswagen, 27392,21$ of money, total assets: 50078,03$
2017-07-04 13:25:24 [main] INFO  StockRunner  line:53 - Broker 10 has 100 shares of Gazprom, 41 shares of Volkswagen, 28052,03$ of money, total assets: 50102,46$
2017-07-04 13:25:24 [main] INFO  StockRunner  line:53 - Broker 2 has 6 shares of Apple, 85 shares of Amazon, 42901,19$ of money, total assets: 50151,85$
2017-07-04 13:25:24 [main] INFO  StockRunner  line:53 - Broker 7 has 8 shares of Rusal, 74 shares of Gazprom, 43314,97$ of money, total assets: 50181,23$
2017-07-04 13:25:24 [main] INFO  StockRunner  line:53 - Broker 4 has 42 shares of Rusal, 75 shares of Amazon, 39645,56$ of money, total assets: 50213,54$
2017-07-04 13:25:24 [main] INFO  StockRunner  line:53 - Broker 8 has 93 shares of Gazprom, 43 shares of Volkswagen, 12 shares of Facebook, 26407,21$ of money, total assets: 50343,72$
2017-07-04 13:25:24 [main] INFO  StockRunner  line:53 - Broker 6 has 38 shares of Volkswagen, 89 shares of Amazon, 30545,00$ of money, total assets: 50365,90$
2017-07-04 13:37:25 [main] INFO  StockRunner  line:52 - Brokers after the trade in order of increasing the amount of assets: 
2017-07-04 13:37:25 [main] INFO  StockRunner  line:53 - Broker 10 has 5 shares of Volkswagen, 48295,19$ of money, total assets: 50001,16$
2017-07-04 13:37:25 [main] INFO  StockRunner  line:53 - Broker 3 has 4 shares of Volkswagen, 48636,88$ of money, total assets: 50001,65$
2017-07-04 13:37:25 [main] INFO  StockRunner  line:53 - Broker 4 has 10 shares of Rusal, 48867,68$ of money, total assets: 50018,56$
2017-07-04 13:37:25 [main] INFO  StockRunner  line:53 - Broker 7 has 57 shares of Volkswagen, 30571,69$ of money, total assets: 50019,73$
2017-07-04 13:37:25 [main] INFO  StockRunner  line:53 - Broker 8 has 5 shares of Rusal, 1 shares of Amazon, 49381,98$ of money, total assets: 50032,44$
2017-07-04 13:37:25 [main] INFO  StockRunner  line:53 - Broker 9 has 37 shares of Apple, 39 shares of Amazon, 42706,56$ of money, total assets: 50055,26$
2017-07-04 13:37:25 [main] INFO  StockRunner  line:53 - Broker 6 has 11 shares of Rusal, 11 shares of Gazprom, 60 shares of Facebook, 39103,08$ of money, total assets: 50072,44$
2017-07-04 13:37:25 [main] INFO  StockRunner  line:53 - Broker 1 has 72 shares of Gazprom, 44456,00$ of money, total assets: 50077,89$
2017-07-04 13:37:25 [main] INFO  StockRunner  line:53 - Broker 5 has 98 shares of Rusal, 3 shares of Amazon, 38607,79$ of money, total assets: 50111,48$
2017-07-04 13:37:25 [main] INFO  StockRunner  line:53 - Broker 2 has 27 shares of Apple, 105 shares of Amazon, 39108,99$ of money, total assets: 50213,64$
2017-07-04 13:42:22 [main] INFO  StockRunner  line:53 - Broker 3 has 28 shares of Volkswagen, 40449,13$ of money, total assets: 50004,60$
2017-07-04 13:42:22 [main] INFO  StockRunner  line:53 - Broker 1 has 20 shares of Volkswagen, 43180,55$ of money, total assets: 50005,89$
2017-07-04 13:42:22 [main] INFO  StockRunner  line:53 - Broker 7 has 49 shares of Rusal, 44429,25$ of money, total assets: 50070,63$
2017-07-04 13:42:22 [main] INFO  StockRunner  line:53 - Broker 5 has 80 shares of Rusal, 28 shares of Volkswagen, 55 shares of Facebook, 23167,74$ of money, total assets: 50084,31$
2017-07-04 13:42:22 [main] INFO  StockRunner  line:53 - Broker 6 has 61 shares of Apple, 1 shares of Gazprom, 42615,89$ of money, total assets: 50086,35$
2017-07-04 13:42:22 [main] INFO  StockRunner  line:53 - Broker 9 has 95 shares of Apple, 15 shares of Facebook, 36357,06$ of money, total assets: 50094,37$
2017-07-04 13:42:22 [main] INFO  StockRunner  line:53 - Broker 8 has 17 shares of Apple, 42 shares of Amazon, 44909,54$ of money, total assets: 50106,25$
2017-07-04 13:42:22 [main] INFO  StockRunner  line:53 - Broker 4 has 20 shares of Apple, 39 shares of Amazon, 44771,75$ of money, total assets: 50108,06$
2017-07-04 13:42:22 [main] INFO  StockRunner  line:53 - Broker 10 has 71 shares of Apple, 15 shares of Volkswagen, 36400,55$ of money, total assets: 50125,04$
2017-07-04 13:42:22 [main] INFO  StockRunner  line:53 - Broker 2 has 42 shares of Amazon, 106 shares of Facebook, 31284,78$ of money, total assets: 50129,64$
2017-07-04 13:42:43 [main] INFO  StockRunner  line:52 - Brokers after the trade in order of increasing the amount of assets: 
2017-07-04 13:42:43 [main] INFO  StockRunner  line:53 - Broker 7 has 7 shares of Rusal, 49198,25$ of money, total assets: 50005,50$
2017-07-04 13:42:43 [main] INFO  StockRunner  line:53 - Broker 8 has 9 shares of Amazon, 20 shares of Facebook, 46394,73$ of money, total assets: 50023,58$
2017-07-04 13:42:43 [main] INFO  StockRunner  line:53 - Broker 10 has 81 shares of Apple, 40316,08$ of money, total assets: 50054,88$
2017-07-04 13:42:43 [main] INFO  StockRunner  line:53 - Broker 3 has 30 shares of Amazon, 47785,75$ of money, total assets: 50057,08$
2017-07-04 13:42:43 [main] INFO  StockRunner  line:53 - Broker 2 has 83 shares of Rusal, 40488,52$ of money, total assets: 50060,12$
2017-07-04 13:42:43 [main] INFO  StockRunner  line:53 - Broker 5 has 61 shares of Rusal, 43046,00$ of money, total assets: 50080,55$
2017-07-04 13:42:43 [main] INFO  StockRunner  line:53 - Broker 4 has 66 shares of Apple, 3 shares of Volkswagen, 41125,55$ of money, total assets: 50083,89$
2017-07-04 13:42:43 [main] INFO  StockRunner  line:53 - Broker 9 has 34 shares of Facebook, 45124,20$ of money, total assets: 50134,88$
2017-07-04 13:42:43 [main] INFO  StockRunner  line:53 - Broker 6 has 102 shares of Amazon, 42426,10$ of money, total assets: 50148,61$
2017-07-04 13:42:43 [main] INFO  StockRunner  line:53 - Broker 1 has 22 shares of Gazprom, 59 shares of Amazon, 44026,12$ of money, total assets: 50193,44$
2017-07-04 13:42:59 [main] INFO  StockRunner  line:52 - Brokers after the trade in order of increasing the amount of assets: 
2017-07-04 13:42:59 [main] INFO  StockRunner  line:53 - Broker 6 has 28 shares of Rusal, 46808,00$ of money, total assets: 50006,88$
2017-07-04 13:42:59 [main] INFO  StockRunner  line:53 - Broker 4 has 12 shares of Volkswagen, 45922,08$ of money, total assets: 50022,70$
2017-07-04 13:42:59 [main] INFO  StockRunner  line:53 - Broker 9 has 12 shares of Apple, 48558,35$ of money, total assets: 50023,38$
2017-07-04 13:42:59 [main] INFO  StockRunner  line:53 - Broker 2 has 57 shares of Volkswagen, 30557,53$ of money, total assets: 50035,47$
2017-07-04 13:42:59 [main] INFO  StockRunner  line:53 - Broker 3 has 83 shares of Facebook, 37799,00$ of money, total assets: 50046,86$
2017-07-04 13:42:59 [main] INFO  StockRunner  line:53 - Broker 8 has 88 shares of Apple, 90 shares of Volkswagen, 8589,35$ of money, total assets: 50087,53$
2017-07-04 13:42:59 [main] INFO  StockRunner  line:53 - Broker 1 has 90 shares of Gazprom, 11 shares of Volkswagen, 39327,62$ of money, total assets: 50121,72$
2017-07-04 13:42:59 [main] INFO  StockRunner  line:53 - Broker 10 has 133 shares of Apple, 33974,49$ of money, total assets: 50211,88$
2017-07-04 13:42:59 [main] INFO  StockRunner  line:53 - Broker 7 has 66 shares of Apple, 2 shares of Amazon, 42020,42$ of money, total assets: 50224,15$
2017-07-04 13:42:59 [main] INFO  StockRunner  line:53 - Broker 5 has 72 shares of Apple, 75 shares of Volkswagen, 15854,58$ of money, total assets: 50273,61$
2017-07-04 13:43:55 [main] INFO  StockRunner  line:52 - BROKERS AFTER THE TRADE IN ORDER OF INCREASING THE AMOUNT OF ASSETS: 
2017-07-04 13:43:55 [main] INFO  StockRunner  line:53 - Broker 9 has 4 shares of Volkswagen, 48637,51$ of money, total assets: 50002,65$
2017-07-04 13:43:55 [main] INFO  StockRunner  line:53 - Broker 8 has 17 shares of Volkswagen, 44216,39$ of money, total assets: 50018,24$
2017-07-04 13:43:55 [main] INFO  StockRunner  line:53 - Broker 10 has 41 shares of Gazprom, 24 shares of Facebook, 43246,21$ of money, total assets: 50025,32$
2017-07-04 13:43:55 [main] INFO  StockRunner  line:53 - Broker 6 has 45 shares of Apple, 57 shares of Volkswagen, 29 shares of Gazprom, 22842,83$ of money, total assets: 50055,00$
2017-07-04 13:43:55 [main] INFO  StockRunner  line:53 - Broker 4 has 22 shares of Rusal, 8 shares of Gazprom, 60 shares of Amazon, 42436,88$ of money, total assets: 50075,13$
2017-07-04 13:43:55 [main] INFO  StockRunner  line:53 - Broker 5 has 70 shares of Gazprom, 44606,74$ of money, total assets: 50140,41$
2017-07-04 13:43:55 [main] INFO  StockRunner  line:53 - Broker 3 has 72 shares of Apple, 8 shares of Volkswagen, 38667,09$ of money, total assets: 50143,62$
2017-07-04 13:43:55 [main] INFO  StockRunner  line:53 - Broker 2 has 76 shares of Rusal, 5 shares of Volkswagen, 11 shares of Gazprom, 38838,74$ of money, total assets: 50144,04$
2017-07-04 13:43:55 [main] INFO  StockRunner  line:53 - Broker 7 has 119 shares of Apple, 6 shares of Volkswagen, 33661,37$ of money, total assets: 50164,68$
2017-07-04 13:43:55 [main] INFO  StockRunner  line:53 - Broker 1 has 61 shares of Apple, 61 shares of Amazon, 37 shares of Facebook, 32850,43$ of money, total assets: 50268,37$
2017-07-04 13:44:42 [main] INFO  StockRunner  line:52 - BROKERS AFTER THE TRADE IN ORDER OF INCREASING THE AMOUNT OF ASSETS: 
2017-07-04 13:44:42 [main] INFO  StockRunner  line:53 - Broker 8 has 79 shares of Volkswagen, 23041,09$ of money, total assets: 50034,26$
2017-07-04 13:44:42 [main] INFO  StockRunner  line:53 - Broker 7 has 32 shares of Rusal, 13 shares of Volkswagen, 41906,95$ of money, total assets: 50041,90$
2017-07-04 13:44:42 [main] INFO  StockRunner  line:53 - Broker 4 has 10 shares of Volkswagen, 35 shares of Facebook, 41408,86$ of money, total assets: 50042,10$
2017-07-04 13:44:42 [main] INFO  StockRunner  line:53 - Broker 3 has 11 shares of Volkswagen, 10 shares of Facebook, 44794,39$ of money, total assets: 50043,32$
2017-07-04 13:44:42 [main] INFO  StockRunner  line:53 - Broker 1 has 33 shares of Rusal, 19 shares of Amazon, 3 shares of Facebook, 44417,67$ of money, total assets: 50080,72$
2017-07-04 13:44:42 [main] INFO  StockRunner  line:53 - Broker 10 has 96 shares of Rusal, 59 shares of Volkswagen, 50 shares of Facebook, 11416,91$ of money, total assets: 50107,45$
